temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),ET₀ (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²),crop,Kc,ETc (mm),soil_deficit,irrigation_need,irrigation_amount,month,quarter
21.3625,49.583333333333336,0.0,3.9,7.445833333333333,25.95,0.21037499999999998,4399.7,Maize,1.2,4.68,4.68,True,4.7296249999999995,10,4
21.370833333333334,49.75,0.0,3.97,8.058333333333334,25.775000000000002,0.20941666666666667,4349.599999999999,Maize,1.2,4.764,4.764,True,4.814583333333333,10,4
21.175,48.0,0.0,3.83,6.875,25.599999999999998,0.21037499999999998,4254.4,Maize,1.2,4.596,4.596,True,4.645625,11,4
21.3625,42.333333333333336,0.0,3.66,6.1875,25.416666666666668,0.20820833333333333,4154.3,Maize,1.2,4.392,4.392,True,4.443791666666667,11,4
21.212500000000002,51.625,0.0,3.39,6.041666666666667,25.233333333333334,0.20729166666666665,4157.3,Maize,1.2,4.068,4.068,True,4.120708333333333,11,4
21.175,54.125,0.0,3.83,8.529166666666667,25.1125,0.20637499999999998,4144.4,Maize,1.2,4.596,4.596,True,4.649625,11,4
21.291666666666668,45.458333333333336,0.0,3.86,7.45,25.004166666666666,0.206,4177.2,Maize,1.2,4.632,4.632,True,4.686,11,4
20.879166666666666,44.833333333333336,0.0,3.92,7.995833333333334,24.891666666666666,0.20525000000000002,4183.4,Maize,1.2,4.704,4.704,True,4.75875,11,4
20.416666666666668,46.0,0.0,3.84,7.7,24.741666666666664,0.20433333333333334,4141.599999999999,Maize,1.2,4.608,4.608,True,4.663666666666666,11,4
20.058333333333334,49.666666666666664,0.0,3.15,5.391666666666667,24.625,0.2045,4066.7,Maize,1.2,3.78,3.78,True,3.8354999999999997,11,4
19.720833333333335,50.875,0.0,3.18,5.679166666666667,24.46666666666667,0.20325000000000001,4028.0,Maize,1.2,3.816,3.816,True,3.87275,11,4
20.995833333333334,47.833333333333336,0.0,2.88,4.291666666666667,24.325,0.20258333333333334,3719.2,Maize,1.2,3.456,3.456,True,3.5134166666666666,11,4
21.037499999999998,48.75,0.0,3.0300000000000002,4.8,24.21666666666667,0.2021666666666667,3891.6,Maize,1.2,3.636,3.636,True,3.6938333333333335,11,4
19.858333333333334,48.125,0.0,3.1,6.108333333333333,24.037499999999998,0.2015,3604.8,Maize,1.2,3.7199999999999998,3.7199999999999998,True,3.7784999999999997,11,4
19.058333333333334,54.041666666666664,0.0,3.27,6.875,23.924999999999997,0.2015,3887.0,Maize,1.2,3.924,3.924,True,3.9825,11,4
18.587500000000002,58.083333333333336,0.0,2.4,5.854166666666667,23.758333333333336,0.20099999999999998,2928.1,Maize,1.2,2.88,2.88,True,2.939,11,4
18.420833333333334,68.375,13.8,2.36,13.6875,23.579166666666666,0.20099999999999998,2078.9,Maize,1.2,2.832,-10.968,True,0.0,11,4
16.0,77.04166666666667,5.0,1.91,8.566666666666666,23.316666666666666,0.2025,2853.7,Maize,1.2,2.292,-2.708,True,0.0,11,4
16.170833333333334,74.41666666666667,0.0,2.44,7.55,22.962500000000002,0.204,3672.6,Maize,1.2,2.928,2.928,True,2.984,11,4
15.612499999999999,68.125,0.0,2.4,4.829166666666667,22.65833333333333,0.20350000000000001,3706.8,Maize,1.2,2.88,2.88,True,2.9364999999999997,11,4
14.841666666666667,63.416666666666664,0.0,2.42,5.2250000000000005,22.316666666666666,0.20200000000000004,3740.1,Maize,1.2,2.904,2.904,True,2.9619999999999997,11,4
14.495833333333332,62.791666666666664,0.0,2.82,9.833333333333334,21.958333333333332,0.20624999999999996,3707.0,Maize,1.2,3.384,3.384,True,3.43775,11,4
13.158333333333333,66.75,0.0,2.47,8.383333333333333,21.599999999999998,0.2105,3781.2,Maize,1.2,2.964,2.964,True,3.0135,11,4
13.9625,58.125,0.0,2.25,5.8875,21.212500000000002,0.2105,3273.5,Maize,1.2,2.6999999999999997,2.6999999999999997,True,2.7495,11,4
15.758333333333333,59.125,0.6,1.6,7.825,20.9,0.2155,1200.7,Maize,1.2,1.92,1.3199999999999998,True,1.3644999999999998,11,4
16.679166666666667,58.583333333333336,0.1,1.71,5.908333333333334,20.7125,0.221,1691.5,Maize,1.2,2.052,1.952,True,1.9909999999999999,11,4
15.466666666666667,75.95833333333333,2.6,1.3,7.520833333333333,20.558333333333334,0.2295,1449.0,Maize,1.2,1.56,-1.04,True,0.0,11,4
15.016666666666666,73.875,0.2,1.91,7.741666666666667,20.4,0.2315,2673.9,Maize,1.2,2.292,2.0919999999999996,True,2.1205,11,4
15.366666666666667,68.0,0.0,2.5700000000000003,9.191666666666666,20.224999999999998,0.23083333333333333,3522.7,Maize,1.2,3.084,3.084,True,3.113166666666667,11,4
14.454166666666666,72.125,0.0,2.28,7.845833333333334,20.1125,0.226,3543.4,Maize,1.2,2.7359999999999998,2.7359999999999998,True,2.7699999999999996,11,4
14.754166666666668,68.41666666666667,0.0,1.9100000000000001,5.516666666666667,19.933333333333334,0.224,2957.8,Maize,1.2,2.2920000000000003,2.2920000000000003,True,2.3280000000000003,11,4
15.625,70.75,0.0,2.1799999999999997,5.825,19.808333333333334,0.224,3436.5,Maize,1.2,2.6159999999999997,2.6159999999999997,True,2.6519999999999997,11,4
16.370833333333334,69.58333333333333,0.0,2.29,6.070833333333333,19.7,0.2205,3431.2999999999997,Maize,1.2,2.7479999999999998,2.7479999999999998,True,2.7874999999999996,12,4
16.275000000000002,71.41666666666667,0.0,2.33,6.479166666666667,19.608333333333334,0.2145,3411.2999999999997,Maize,1.2,2.796,2.796,True,2.8415,12,4
16.416666666666668,73.83333333333333,0.0,2.18,5.320833333333334,19.6,0.21079166666666668,3404.2000000000003,Maize,1.2,2.616,2.616,True,2.6652083333333336,12,4
16.720833333333335,74.83333333333333,0.0,2.14,6.45,19.6,0.2125,3317.5,Maize,1.2,2.568,2.568,True,2.6155,12,4
18.608333333333334,65.20833333333333,0.0,2.5,8.616666666666667,19.6125,0.2155,3082.3,Maize,1.2,3.0,3.0,True,3.0445,12,4
18.325,70.75,0.0,2.31,6.620833333333334,19.7125,0.219,3282.8,Maize,1.2,2.772,2.772,True,2.8129999999999997,12,4
17.150000000000002,69.95833333333333,0.0,2.37,6.916666666666667,19.8,0.2225,3270.6,Maize,1.2,2.844,2.844,True,2.8815,12,4
17.358333333333334,68.45833333333333,0.0,2.1799999999999997,5.3125,19.8,0.2255,3138.3,Maize,1.2,2.6159999999999997,2.6159999999999997,True,2.6504999999999996,12,4
16.833333333333332,69.375,0.0,1.6500000000000001,8.845833333333333,19.754166666666666,0.2295,1709.8000000000002,Maize,1.2,1.98,1.98,True,2.0105,12,4
16.641666666666666,72.66666666666667,0.0,2.21,6.929166666666667,19.7,0.23520833333333332,3173.4,Maize,1.2,2.6519999999999997,2.6519999999999997,True,2.6767916666666665,12,4
16.729166666666668,73.75,3.2,1.8800000000000001,5.829166666666667,19.662499999999998,0.23450000000000001,2701.0,Maize,0.7,1.316,-1.8840000000000001,True,0.0,12,4
14.679166666666667,84.45833333333333,6.2,1.63,7.558333333333334,19.6125,0.2325,2590.6,Maize,0.7,1.1409999999999998,-5.059,True,0.0,12,4
12.0,85.83333333333333,0.0,1.69,6.6000000000000005,19.479166666666668,0.23479166666666665,3037.8,Maize,0.7,1.1829999999999998,1.1829999999999998,True,1.208208333333333,12,4
10.6625,80.58333333333333,0.0,1.84,7.945833333333333,19.1375,0.24149999999999996,3350.2,Maize,0.7,1.288,1.288,True,1.3065,12,4
10.362499999999999,77.58333333333333,0.0,1.92,8.604166666666666,18.708333333333332,0.24549999999999997,3369.8,Maize,0.7,1.3439999999999999,1.3439999999999999,True,1.3584999999999998,12,4
9.020833333333334,81.625,0.0,1.69,8.554166666666667,18.241666666666667,0.248,3267.0,Maize,0.7,1.1829999999999998,1.1829999999999998,True,1.1949999999999998,12,4
8.495833333333334,79.66666666666667,0.0,1.72,8.466666666666667,17.720833333333335,0.25275,3364.9,Maize,0.7,1.204,1.204,True,1.21125,12,4
8.266666666666667,77.875,0.0,1.73,7.5375000000000005,17.195833333333333,0.2585,3406.4,Maize,0.7,1.2109999999999999,1.2109999999999999,True,1.2125,12,4
9.870833333333334,75.45833333333333,0.0,1.91,8.504166666666666,16.729166666666668,0.259,3412.3,Maize,0.7,1.337,1.337,True,1.338,12,4
11.375,73.70833333333333,0.0,2.0100000000000002,8.566666666666666,16.395833333333332,0.255,3359.4,Maize,0.7,1.407,1.407,True,1.412,12,4
11.529166666666667,75.08333333333333,0.0,1.77,7.408333333333334,16.216666666666665,0.2515,2930.7000000000003,Maize,0.7,1.2389999999999999,1.2389999999999999,True,1.2474999999999998,12,4
12.008333333333333,74.25,0.0,1.9300000000000002,5.4125000000000005,16.108333333333334,0.24650000000000002,3350.1,Maize,0.7,1.351,1.351,True,1.3645,12,4
11.745833333333332,77.125,0.0,1.9000000000000001,6.066666666666666,15.929166666666667,0.24662499999999998,3325.3,Maize,0.7,1.33,1.33,True,1.343375,12,4
11.191666666666668,79.375,0.0,1.79,5.508333333333333,15.825000000000001,0.247,3273.7999999999997,Maize,0.7,1.253,1.253,True,1.266,12,4
11.020833333333334,82.125,0.0,1.81,6.7375,15.720833333333333,0.245,3286.9,Maize,0.7,1.267,1.267,True,1.282,12,4
9.845833333333333,85.58333333333333,0.0,1.49,5.779166666666666,15.620833333333332,0.246,2806.4,Maize,0.7,1.043,1.043,True,1.057,12,4
10.733333333333334,83.16666666666667,7.300000000000001,1.72,10.516666666666667,15.458333333333334,0.253,3033.1,Maize,0.7,1.204,-6.096000000000001,True,0.0,12,4
8.466666666666667,73.54166666666667,0.0,1.69,6.1499999999999995,15.304166666666667,0.258,3303.4,Maize,0.7,1.1829999999999998,1.1829999999999998,True,1.1849999999999998,12,4
7.908333333333332,81.66666666666667,0.0,1.72,9.104166666666666,15.066666666666668,0.262,3408.4,Maize,0.7,1.204,1.204,False,0.0,12,4
8.129166666666666,88.33333333333333,0.0,1.52,5.695833333333333,14.783333333333333,0.26508333333333334,3167.6,Maize,0.7,1.0639999999999998,1.0639999999999998,False,0.0,12,4
9.020833333333334,84.875,0.0,1.59,6.575,14.512500000000001,0.26933333333333337,3122.9,Maize,0.7,1.113,1.113,False,0.0,12,4
8.858333333333333,85.83333333333333,0.0,1.54,5.183333333333334,14.283333333333333,0.2765,3120.2,Maize,0.7,1.0779999999999998,1.0779999999999998,False,0.0,1,1
12.174999999999999,83.83333333333333,4.8,1.16,6.354166666666667,14.116666666666667,0.28450000000000003,1942.8,Maize,0.7,0.8119999999999999,-3.988,False,0.0,1,1
14.654166666666667,82.83333333333333,10.1,1.19,10.6875,14.154166666666667,0.28783333333333333,1686.6000000000001,Maize,0.7,0.833,-9.267,False,0.0,1,1
15.466666666666667,85.75,23.8,1.21,9.220833333333333,14.429166666666667,0.28812499999999996,1884.2,Maize,0.7,0.847,-22.953,False,0.0,1,1
14.762500000000001,84.5,14.5,0.9500000000000001,11.4125,14.758333333333333,0.28920833333333335,1136.6,Maize,0.7,0.665,-13.835,False,0.0,1,1
14.320833333333333,90.04166666666667,5.7,1.31,5.6499999999999995,14.970833333333333,0.30120833333333336,2307.3,Maize,0.7,0.9169999999999999,-4.783,False,0.0,1,1
13.15,89.75,0.0,1.68,5.204166666666667,15.154166666666667,0.3136666666666667,2974.1,Maize,0.7,1.176,1.176,False,0.0,1,1
12.066666666666668,86.54166666666667,0.2,1.68,4.595833333333333,15.266666666666666,0.3159166666666667,3050.3,Maize,0.7,1.176,0.976,False,0.0,1,1
11.566666666666668,85.625,0.3,1.6300000000000001,6.6125,15.300000000000002,0.3176666666666667,2753.1,Maize,0.7,1.141,0.841,False,0.0,1,1
10.479166666666666,90.91666666666667,0.0,1.41,7.729166666666667,15.25,0.31879166666666664,2883.5,Maize,0.7,0.9869999999999999,0.9869999999999999,False,0.0,1,1
10.779166666666667,86.45833333333333,0.0,1.7400000000000002,8.674999999999999,15.120833333333332,0.3205,3171.8,Maize,0.7,1.218,1.218,False,0.0,1,1
8.945833333333333,89.41666666666667,0.0,1.48,7.816666666666666,15.008333333333333,0.3215,3027.9,Maize,0.7,1.036,1.036,False,0.0,1,1
8.383333333333333,91.25,0.0,1.6400000000000001,6.7625,14.783333333333333,0.3225,3339.3,Maize,0.7,1.148,1.148,False,0.0,1,1
9.3375,89.79166666666667,0.0,1.51,4.404166666666667,14.558333333333332,0.323,2967.6,Maize,0.7,1.057,1.057,False,0.0,1,1
9.429166666666667,89.625,0.0,1.69,4.870833333333334,14.424999999999999,0.323,3337.9,Maize,0.7,1.1829999999999998,1.1829999999999998,False,0.0,1,1
10.004166666666666,93.29166666666667,0.0,1.4,6.154166666666666,14.350000000000001,0.323,2776.6,Maize,0.7,0.9799999999999999,0.9799999999999999,False,0.0,1,1
10.549999999999999,87.875,0.0,1.3,9.65,14.300000000000002,0.3225,2261.8,Maize,0.7,0.9099999999999999,0.9099999999999999,False,0.0,1,1
12.516666666666666,81.41666666666667,0.0,1.98,5.995833333333334,14.300000000000002,0.3215,3454.0,Maize,0.7,1.386,1.386,False,0.0,1,1
12.4,82.29166666666667,0.0,2.17,8.141666666666667,14.333333333333334,0.321,3716.3,Maize,0.7,1.519,1.519,False,0.0,1,1
11.325000000000001,83.375,0.0,2.02,7.208333333333333,14.4,0.32079166666666664,3660.5,Maize,0.7,1.414,1.414,False,0.0,1,1
11.1,81.08333333333333,0.0,2.0300000000000002,5.895833333333333,14.4,0.32033333333333336,3711.9,Maize,0.7,1.421,1.421,False,0.0,1,1
12.558333333333332,81.95833333333333,0.0,1.8499999999999999,11.245833333333332,14.300000000000002,0.3225,3199.1,Maize,0.7,1.295,1.295,False,0.0,1,1
13.516666666666666,85.5,13.5,1.7,14.049999999999999,14.300000000000002,0.32375000000000004,2931.7000000000003,Maize,0.7,1.19,-12.31,False,0.0,1,1
11.258333333333333,86.75,0.0,1.75,5.991666666666667,14.375,0.32558333333333334,3076.0,Maize,0.7,1.2249999999999999,1.2249999999999999,False,0.0,1,1
10.85,82.41666666666667,0.0,2.11,7.1875,14.4,0.3275,3828.1,Maize,0.7,1.4769999999999999,1.4769999999999999,False,0.0,1,1
10.983333333333334,79.79166666666667,0.0,2.17,7.204166666666667,14.329166666666667,0.327,3904.6000000000004,Maize,0.7,1.519,1.519,False,0.0,1,1
10.441666666666666,79.875,0.0,2.14,7.6000000000000005,14.300000000000002,0.324,3966.4,Maize,0.7,1.498,1.498,False,0.0,1,1
10.5875,78.625,0.0,2.2199999999999998,5.875,14.204166666666666,0.32183333333333336,4057.5,Maize,0.7,1.5539999999999998,1.5539999999999998,False,0.0,1,1
10.549999999999999,79.625,0.0,2.17,6.845833333333334,14.108333333333333,0.3215,3936.7999999999997,Maize,0.7,1.519,1.519,False,0.0,1,1
10.233333333333333,77.54166666666667,0.0,2.25,6.245833333333334,14.004166666666668,0.319,4154.7,Maize,0.7,1.575,1.575,False,0.0,1,1
11.858333333333334,76.79166666666667,0.3,2.38,5.3,13.929166666666667,0.31683333333333336,4174.2,Maize,0.7,1.666,1.3659999999999999,False,0.0,1,1
13.104166666666666,75.08333333333333,0.0,2.47,6.408333333333334,13.975,0.313625,4194.4,Maize,0.7,1.729,1.729,False,0.0,2,1
14.345833333333333,75.54166666666667,0.1,2.54,6.0125,14.087499999999999,0.310375,4205.7,Maize,0.7,1.7779999999999998,1.6779999999999997,False,0.0,2,1
14.7875,70.25,0.8,2.57,12.470833333333333,14.291666666666666,0.30920833333333336,3483.2,Maize,0.7,1.7989999999999997,0.9989999999999997,False,0.0,2,1
11.666666666666666,74.75,4.7,1.9,10.637500000000001,14.479166666666666,0.307,2849.2,Maize,0.7,1.3299999999999998,-3.37,False,0.0,2,1
12.183333333333332,77.0,0.0,2.35,6.766666666666667,14.533333333333333,0.3032916666666667,3958.3,Maize,0.7,1.645,1.645,False,0.0,2,1
12.495833333333332,74.125,0.0,2.6,8.979166666666666,14.591666666666667,0.3016666666666667,4335.5,Maize,0.7,1.8199999999999998,1.8199999999999998,False,0.0,2,1
13.270833333333334,75.95833333333333,0.0,2.59,7.004166666666666,14.629166666666665,0.2999583333333333,4332.0,Maize,0.7,1.8129999999999997,1.8129999999999997,False,0.0,2,1
14.766666666666666,77.25,0.0,2.75,7.55,14.733333333333334,0.2972916666666667,4417.9,Maize,0.7,1.9249999999999998,1.9249999999999998,False,0.0,2,1
15.4125,79.125,0.0,2.69,7.1000000000000005,14.887500000000001,0.29424999999999996,4299.7,Maize,0.7,1.8829999999999998,1.8829999999999998,False,0.0,2,1
15.566666666666668,77.625,0.0,2.79,6.170833333333333,15.079166666666666,0.29229166666666667,4451.8,Maize,0.7,1.9529999999999998,1.9529999999999998,False,0.0,2,1
16.224999999999998,79.95833333333333,0.0,2.84,6.354166666666667,15.270833333333334,0.2924583333333333,4460.9,Maize,0.35,0.9939999999999999,0.9939999999999999,False,0.0,2,1
16.066666666666666,83.54166666666667,0.0,2.76,5.658333333333334,15.475,0.29475,4382.3,Maize,0.35,0.9659999999999999,0.9659999999999999,False,0.0,2,1
15.570833333333333,87.41666666666667,0.0,2.21,5.741666666666667,15.637500000000001,0.29804166666666665,3503.5,Maize,0.35,0.7735,0.7735,False,0.0,2,1
15.245833333333332,87.04166666666667,0.0,2.64,6.8875,15.745833333333332,0.29791666666666666,4349.4,Maize,0.35,0.9239999999999999,0.9239999999999999,False,0.0,2,1
15.808333333333332,87.54166666666667,0.0,2.63,5.533333333333334,15.866666666666667,0.296875,4276.7,Maize,0.35,0.9204999999999999,0.9204999999999999,False,0.0,2,1
16.445833333333333,85.0,0.0,2.76,5.8125,16.029166666666665,0.2955,4345.6,Maize,0.35,0.9659999999999999,0.9659999999999999,False,0.0,2,1
16.474999999999998,81.875,0.0,2.9,5.670833333333333,16.1625,0.29462499999999997,4526.5,Maize,0.35,1.015,1.015,False,0.0,2,1
16.591666666666665,85.125,0.0,2.83,6.283333333333334,16.329166666666666,0.2933333333333333,4436.7,Maize,0.35,0.9904999999999999,0.9904999999999999,False,0.0,2,1
17.008333333333333,76.125,0.0,3.16,6.820833333333333,16.470833333333335,0.2937916666666666,4815.3,Maize,0.35,1.1059999999999999,1.1059999999999999,False,0.0,2,1
17.183333333333334,79.08333333333333,0.0,3.06,7.429166666666667,16.625,0.2957916666666666,4657.2,Maize,0.35,1.071,1.071,False,0.0,2,1
17.537499999999998,80.08333333333333,0.0,3.06,7.3500000000000005,16.733333333333334,0.29716666666666663,4607.5,Maize,0.35,1.071,1.071,False,0.0,2,1
18.570833333333333,77.16666666666667,0.0,3.36,6.858333333333333,16.858333333333334,0.2959583333333333,4887.7,Maize,0.35,1.176,1.176,False,0.0,2,1
19.866666666666667,68.16666666666667,0.0,3.47,5.383333333333333,17.058333333333334,0.29312499999999997,4939.9,Maize,0.35,1.2145,1.2145,False,0.0,2,1
19.991666666666667,60.208333333333336,0.0,3.85,7.2124999999999995,17.266666666666666,0.2866666666666666,4965.5,Maize,0.35,1.3475,1.3475,False,0.0,2,1
21.3,50.208333333333336,0.0,4.21,7.3500000000000005,17.516666666666666,0.28250000000000003,5045.4,Maize,0.35,1.4734999999999998,1.4734999999999998,False,0.0,2,1
22.375,49.875,0.3,4.72,10.016666666666667,17.8,0.27616666666666667,5014.3,Maize,0.35,1.652,1.3519999999999999,False,0.0,2,1
19.837500000000002,49.458333333333336,0.5,4.27,11.579166666666666,18.14166666666667,0.2719166666666667,4388.6,Maize,0.35,1.4944999999999997,0.9944999999999997,False,0.0,2,1
18.0125,56.25,0.0,3.79,6.033333333333334,18.341666666666665,0.27195833333333336,5317.0,Maize,0.35,1.3265,1.3265,False,0.0,2,1
17.908333333333335,58.083333333333336,0.0,4.11,9.029166666666667,18.429166666666664,0.2705,5263.7,Maize,0.35,1.4385000000000001,1.4385000000000001,False,0.0,3,1
18.016666666666666,57.166666666666664,0.0,4.19,9.1875,18.458333333333332,0.27075,5429.599999999999,Maize,0.35,1.4665000000000001,1.4665000000000001,False,0.0,3,1
19.158333333333335,52.208333333333336,0.0,4.29,7.9125000000000005,18.458333333333332,0.267625,5423.9,Maize,0.35,1.5014999999999998,1.5014999999999998,False,0.0,3,1
19.904166666666665,54.458333333333336,0.0,4.26,7.545833333333333,18.529166666666665,0.2648333333333333,5429.5,Maize,0.35,1.4909999999999999,1.4909999999999999,False,0.0,3,1
19.466666666666665,56.375,0.0,4.59,10.4375,18.629166666666666,0.26433333333333336,5523.2,Maize,0.35,1.6064999999999998,1.6064999999999998,False,0.0,3,1
21.254166666666666,46.041666666666664,0.0,4.68,10.441666666666666,18.679166666666667,0.262625,4634.3,Maize,0.35,1.638,1.638,False,0.0,3,1
22.95,45.041666666666664,0.2,5.19,17.420833333333334,18.783333333333335,0.259125,3758.4,Maize,0.35,1.8165,1.6165,True,1.617375,3,1
22.3,52.083333333333336,0.0,4.84,12.0375,18.945833333333333,0.2548333333333333,5216.6,Maize,0.35,1.694,1.694,True,1.6991666666666667,3,1
22.537499999999998,52.75,0.2,4.35,6.066666666666666,19.175,0.252125,5354.0,Maize,0.35,1.5224999999999997,1.3224999999999998,True,1.3303749999999999,3,1
21.616666666666664,58.708333333333336,0.0,4.07,6.3125,19.416666666666668,0.25033333333333335,5065.6,Maize,0.35,1.4245,1.4245,True,1.4341666666666668,3,1
23.420833333333334,44.125,0.0,5.46,11.179166666666667,19.604166666666668,0.24966666666666668,5499.5,Maize,0.35,1.9109999999999998,1.9109999999999998,True,1.9213333333333331,3,1
20.125,46.083333333333336,0.0,3.75,10.658333333333333,19.770833333333332,0.24970833333333334,2895.0,Maize,0.35,1.3125,1.3125,True,1.3227916666666666,3,1
20.400000000000002,55.041666666666664,0.0,4.6,8.179166666666667,19.8,0.24583333333333335,5693.1,Maize,0.35,1.6099999999999999,1.6099999999999999,True,1.6241666666666665,3,1
20.458333333333332,62.375,0.0,4.54,8.770833333333334,19.833333333333332,0.24462499999999998,5882.2,Maize,0.35,1.589,1.589,True,1.604375,3,1
21.40416666666667,59.583333333333336,0.0,4.59,8.970833333333333,19.916666666666668,0.24366666666666667,5618.2,Maize,0.35,1.6064999999999998,1.6064999999999998,True,1.6228333333333331,3,1
22.366666666666664,56.083333333333336,0.0,4.99,8.929166666666667,20.025000000000002,0.24483333333333332,5913.6,Maize,0.35,1.7465,1.7465,True,1.7616666666666667,3,1
22.645833333333332,53.75,0.0,4.77,7.708333333333333,20.145833333333332,0.24508333333333332,5708.3,Maize,0.35,1.6694999999999998,1.6694999999999998,True,1.6844166666666665,3,1
22.683333333333334,51.75,0.0,4.99,7.820833333333333,20.337500000000002,0.24366666666666667,5893.3,Maize,0.35,1.7465,1.7465,True,1.7628333333333333,3,1
23.333333333333332,46.958333333333336,0.0,5.28,7.825,20.491666666666667,0.24225,5963.7,Maize,0.35,1.8479999999999999,1.8479999999999999,True,1.8657499999999998,3,1
22.9375,51.5,0.0,5.140000000000001,8.358333333333333,20.629166666666666,0.24066666666666667,6068.3,Maize,0.35,1.7990000000000002,1.7990000000000002,True,1.8183333333333336,3,1
23.075,50.666666666666664,0.2,5.2,12.9125,20.729166666666668,0.23925,5095.5,Maize,0.35,1.8199999999999998,1.6199999999999999,True,1.64075,3,1
23.34166666666667,43.541666666666664,0.2,5.08,15.708333333333334,20.8,0.23691666666666666,3623.0,Maize,0.35,1.7779999999999998,1.5779999999999998,True,1.6010833333333332,3,1
20.554166666666667,56.166666666666664,3.9,4.24,14.354166666666666,20.9,0.23745833333333333,4267.6,Maize,0.35,1.484,-2.416,True,0.0,3,1
21.53333333333333,46.0,0.0,5.59,12.354166666666666,20.9,0.23479166666666665,5759.2,Maize,0.35,1.9565,1.9565,True,1.9817083333333332,3,1
20.5625,56.416666666666664,0.0,5.0600000000000005,9.104166666666666,20.9,0.23183333333333334,6352.599999999999,Maize,0.35,1.7710000000000001,1.7710000000000001,True,1.7991666666666668,3,1
21.620833333333334,56.75,0.0,5.08,8.641666666666667,20.925,0.22987500000000002,6365.2,Maize,0.35,1.7779999999999998,1.7779999999999998,True,1.8081249999999998,3,1
23.84583333333333,54.291666666666664,0.0,5.41,8.454166666666667,21.029166666666665,0.22733333333333336,6305.099999999999,Maize,0.35,1.8935,1.8935,True,1.9261666666666666,3,1
26.650000000000002,46.166666666666664,0.0,6.01,9.329166666666667,21.195833333333333,0.22454166666666667,6172.9,Maize,0.35,2.1035,2.1035,True,2.138958333333333,3,1
27.650000000000002,39.041666666666664,0.0,7.62,16.741666666666667,21.5125,0.22216666666666665,6266.8,Maize,0.35,2.667,2.667,True,2.704833333333333,3,1
26.287499999999998,36.208333333333336,0.0,6.78,11.508333333333333,21.858333333333334,0.22433333333333336,6078.3,Maize,0.35,2.3729999999999998,2.3729999999999998,True,2.4086666666666665,3,1
21.825,32.375,0.0,6.79,12.745833333333332,22.133333333333336,0.21933333333333335,6759.9,Maize,0.35,2.3765,2.3765,True,2.4171666666666667,3,1
20.941666666666666,28.458333333333332,0.0,6.73,12.258333333333333,22.2,0.21720833333333334,6815.7,Maize,0.35,2.3555,2.3555,True,2.3982916666666667,4,2
21.366666666666664,26.0,0.0,5.68,6.716666666666666,22.1125,0.21708333333333332,6927.3,Maize,0.35,1.9879999999999998,1.9879999999999998,True,2.0309166666666663,4,2
22.308333333333334,26.416666666666668,0.0,6.43,8.995833333333334,21.933333333333334,0.2177083333333333,6759.599999999999,Maize,0.35,2.2504999999999997,2.2504999999999997,True,2.2927916666666666,4,2
25.474999999999998,27.583333333333332,0.0,6.93,11.216666666666667,21.916666666666668,0.2147083333333333,6121.0,Maize,0.35,2.4254999999999995,2.4254999999999995,True,2.470791666666666,4,2
25.912499999999998,33.916666666666664,0.0,5.36,12.220833333333333,22.03333333333333,0.21245833333333333,3306.7999999999997,Maize,0.35,1.876,1.876,True,1.9235416666666665,4,2
25.429166666666664,41.666666666666664,2.7,5.51,16.804166666666667,22.150000000000002,0.21224999999999997,3210.0,Maize,0.35,1.9284999999999999,-0.7715000000000003,True,0.0,4,2
24.491666666666664,40.333333333333336,0.0,6.43,12.445833333333333,22.241666666666664,0.21133333333333335,6423.2,Maize,0.35,2.2504999999999997,2.2504999999999997,True,2.2991666666666664,4,2
22.858333333333334,35.666666666666664,0.0,6.26,8.708333333333334,22.34166666666667,0.20883333333333332,6904.599999999999,Maize,0.35,2.191,2.191,True,2.2421666666666664,4,2
24.316666666666666,29.291666666666668,0.0,6.84,9.933333333333334,22.429166666666664,0.2058333333333333,6904.0,Maize,0.35,2.3939999999999997,2.3939999999999997,True,2.4481666666666664,4,2
25.3125,27.375,0.0,6.8500000000000005,8.904166666666667,22.53333333333333,0.19820833333333335,6926.4,Maize,0.35,2.3975,2.3975,True,2.4592916666666667,4,2
26.900000000000002,26.5,0.0,6.75,8.475,22.662499999999998,0.19183333333333333,6483.6,Maize,0.35,2.3625,2.3625,True,2.4306666666666663,4,2
27.037499999999998,30.916666666666668,0.0,6.88,10.525,22.895833333333332,0.18833333333333332,6260.5,Maize,0.35,2.408,2.408,True,2.4796666666666667,4,2
28.4875,28.166666666666668,0.0,7.65,11.183333333333332,23.175,0.18575,6759.2,Maize,0.35,2.6774999999999998,2.6774999999999998,True,2.75175,4,2
28.120833333333334,28.666666666666668,0.0,6.78,9.895833333333334,23.46666666666667,0.18270833333333333,5849.9,Maize,0.35,2.3729999999999998,2.3729999999999998,True,2.4502916666666663,4,2
28.02916666666667,28.041666666666668,0.0,7.62,12.991666666666667,23.758333333333336,0.1785,6082.2,Maize,0.35,2.667,2.667,True,2.7485,4,2
27.070833333333336,44.666666666666664,3.4000000000000004,6.06,9.858333333333333,23.995833333333334,0.18099999999999997,5722.8,Maize,0.35,2.1209999999999996,-1.2790000000000008,True,0.0,4,2
