date,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),ET₀ (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²),crop,Kc,ETc (mm)
2023-01-23,12.870833333333332,77.125,0.0,2.16,8.083333333333334,13.762500000000001,0.2735,3471.8,Wheat,1.1,2.3760000000000003
2023-01-24,13.433333333333332,81.83333333333333,21.7,1.41,12.591666666666667,13.912500000000001,0.27220833333333333,2077.5,Wheat,1.1,1.551
2023-01-25,12.679166666666667,91.83333333333333,18.9,0.95,7.316666666666666,14.033333333333333,0.2765,1535.1000000000001,Wheat,1.1,1.045
2023-01-26,11.854166666666666,87.5,0.0,1.6,7.620833333333334,14.104166666666666,0.28025000000000005,2847.7,Wheat,1.1,1.7600000000000002
2023-01-27,11.366666666666667,81.66666666666667,0.0,2.06,8.487499999999999,14.125,0.2818333333333333,3702.8,Wheat,1.1,2.2660000000000005
2023-01-28,12.4625,82.125,0.0,1.99,6.833333333333333,14.129166666666665,0.27991666666666665,3380.7,Wheat,1.1,2.189
2023-01-29,13.091666666666667,84.66666666666667,3.5,1.3800000000000001,10.387500000000001,14.112499999999999,0.28058333333333335,2101.9,Wheat,1.1,1.5180000000000002
2023-01-30,13.262500000000001,82.79166666666667,5.2,1.5,8.012500000000001,14.199999999999998,0.28424999999999995,2304.8,Wheat,1.1,1.6500000000000001
2023-01-31,12.595833333333333,83.0,0.0,2.08,10.241666666666667,14.300000000000002,0.2896666666666667,3725.7,Wheat,1.1,2.2880000000000003
2023-02-01,12.008333333333333,82.41666666666667,0.0,2.13,7.841666666666666,14.333333333333334,0.29141666666666666,3863.4,Wheat,1.1,2.343
2023-02-02,12.950000000000001,78.875,0.0,2.06,7.55,14.370833333333335,0.2895833333333333,3466.2,Wheat,1.1,2.2660000000000005
2023-02-03,14.233333333333334,77.33333333333333,0.0,2.25,6.2,14.433333333333332,0.28724999999999995,3753.5,Wheat,1.1,2.475
2023-02-04,14.229166666666666,82.70833333333333,0.0,2.27,6.0,14.5375,0.283,3771.9,Wheat,1.1,2.4970000000000003
2023-02-05,14.466666666666667,78.5,1.3,2.48,6.341666666666666,14.6875,0.27795833333333336,4018.3,Wheat,1.1,2.728
2023-02-06,15.9,65.875,3.4,2.69,13.200000000000001,14.850000000000001,0.27329166666666665,3182.4,Wheat,1.1,2.959
2023-02-07,14.325000000000001,65.95833333333333,0.0,2.81,8.924999999999999,15.025,0.2715,4045.0,Wheat,1.1,3.091
2023-02-08,13.929166666666667,67.66666666666667,0.0,2.41,7.208333333333333,15.1,0.2677916666666667,3547.4,Wheat,1.1,2.6510000000000002
2023-02-09,15.958333333333334,64.33333333333333,0.2,2.45,12.754166666666668,15.137500000000001,0.2655,2224.5,Wheat,1.1,2.6950000000000003
2023-02-10,17.408333333333335,63.0,4.1,3.48,14.35,15.270833333333334,0.26637500000000003,3976.1,Wheat,1.1,3.8280000000000003
2023-02-11,14.216666666666667,71.70833333333333,0.0,2.7600000000000002,6.925,15.466666666666667,0.26533333333333337,4217.1,Wheat,0.7,1.932
2023-02-12,11.920833333333334,51.375,0.0,3.25,9.983333333333333,15.6,0.26395833333333335,4266.0,Wheat,0.7,2.275
2023-02-13,11.65,60.75,0.0,2.85,9.695833333333333,15.466666666666667,0.2668333333333333,4420.3,Wheat,0.7,1.9949999999999999
2023-02-14,14.545833333333334,61.875,0.0,3.1,9.820833333333333,15.350000000000001,0.263875,4239.0,Wheat,0.7,2.17
2023-02-15,16.620833333333334,71.58333333333333,0.0,3.01,8.454166666666667,15.345833333333333,0.26133333333333336,4375.1,Wheat,0.7,2.1069999999999998
2023-02-16,17.716666666666665,74.5,0.0,2.94,5.495833333333334,15.520833333333334,0.25845833333333335,4386.0,Wheat,0.7,2.058
2023-02-17,17.974999999999998,81.45833333333333,0.0,2.88,6.425,15.745833333333332,0.25783333333333336,4400.2,Wheat,0.7,2.016
2023-02-18,17.904166666666665,81.54166666666667,0.0,2.89,5.608333333333333,15.983333333333334,0.2568333333333333,4337.0,Wheat,0.7,2.023
2023-02-19,19.125,80.20833333333333,0.0,2.71,6.216666666666666,16.220833333333335,0.255,4102.1,Wheat,0.7,1.8969999999999998
2023-02-20,21.0625,67.20833333333333,0.0,3.36,13.204166666666666,16.495833333333334,0.2545,3500.8,Wheat,0.7,2.352
2023-02-21,19.658333333333335,59.333333333333336,0.0,3.82,10.0875,16.829166666666666,0.2524166666666667,4550.2,Wheat,0.7,2.674
2023-02-22,18.287499999999998,65.16666666666667,0.0,3.0500000000000003,7.6499999999999995,17.120833333333334,0.24970833333333334,3953.4,Wheat,0.7,2.1350000000000002
2023-02-23,17.912499999999998,62.166666666666664,0.0,3.6,7.8125,17.3125,0.24941666666666665,4865.6,Wheat,0.7,2.52
2023-02-24,17.991666666666667,60.333333333333336,0.0,3.7,7.1375,17.425,0.24733333333333332,4901.900000000001,Wheat,0.7,2.59
2023-02-25,18.770833333333332,63.5,0.0,3.58,6.083333333333333,17.520833333333332,0.24579166666666666,4861.2,Wheat,0.7,2.506
2023-02-26,18.783333333333335,66.5,0.1,3.43,8.758333333333333,17.620833333333334,0.24491666666666667,4472.0,Wheat,0.7,2.401
2023-02-27,19.3875,53.125,0.0,4.25,8.879166666666666,17.720833333333335,0.24429166666666666,4863.9,Wheat,0.7,2.9749999999999996
2023-02-28,17.804166666666667,62.791666666666664,4.2,2.28,9.558333333333334,17.8,0.243,2190.6,Wheat,0.7,1.5959999999999999
2023-03-01,20.1125,56.0,0.9,4.12,10.4375,17.895833333333332,0.24083333333333332,4666.9,Wheat,0.7,2.884
2023-03-02,20.070833333333333,61.041666666666664,0.0,3.63,6.658333333333334,18.029166666666665,0.23887499999999998,4777.7,Wheat,0.7,2.541
2023-03-03,20.025000000000002,61.583333333333336,0.0,3.83,8.770833333333334,18.220833333333335,0.23787499999999998,4448.3,Wheat,0.7,2.681
2023-03-04,19.691666666666666,62.958333333333336,0.0,3.6,5.9875,18.395833333333332,0.238125,4853.4,Wheat,0.7,2.52
2023-03-05,19.666666666666668,58.458333333333336,0.0,3.78,6.554166666666667,18.55,0.2350833333333333,4805.5,Wheat,0.7,2.646
2023-03-06,19.708333333333332,51.708333333333336,0.0,4.22,6.991666666666667,18.720833333333335,0.233375,5171.7,Wheat,0.7,2.9539999999999997
2023-03-07,20.308333333333334,53.583333333333336,0.0,4.1,6.104166666666667,18.829166666666666,0.23729166666666665,5221.6,Wheat,0.7,2.8699999999999997
2023-03-08,20.258333333333333,59.875,0.0,3.66,5.875,18.9375,0.24075,4847.5,Wheat,0.7,2.562
2023-03-09,20.658333333333335,58.0,0.0,4.05,7.079166666666667,19.058333333333334,0.23933333333333331,5165.7,Wheat,0.7,2.8349999999999995
2023-03-10,21.229166666666668,59.083333333333336,0.0,4.22,7.341666666666666,19.233333333333334,0.24170833333333333,5332.1,Wheat,0.7,2.9539999999999997
2023-03-11,21.8625,61.541666666666664,0.0,4.08,6.829166666666667,19.379166666666666,0.24233333333333332,5244.6,Wheat,0.7,2.856
2023-03-12,22.28333333333333,60.041666666666664,0.0,4.18,6.966666666666666,19.5625,0.24233333333333332,5082.400000000001,Wheat,0.7,2.9259999999999997
2023-03-13,21.854166666666668,65.54166666666667,0.7,3.77,5.75,19.758333333333333,0.24466666666666667,4962.9,Wheat,0.7,2.639
2023-03-14,22.308333333333334,58.083333333333336,0.0,4.52,8.008333333333333,19.954166666666666,0.24333333333333332,5426.3,Wheat,0.7,3.1639999999999997
2023-03-15,22.795833333333334,56.875,0.0,4.2700000000000005,6.766666666666667,20.133333333333336,0.24683333333333332,5243.2,Wheat,0.7,2.9890000000000003
2023-03-16,21.6375,56.166666666666664,0.5,4.05,6.658333333333334,20.258333333333333,0.24725,5017.9,Wheat,0.7,2.8349999999999995
2023-03-17,19.045833333333334,69.125,7.8,3.1999999999999997,13.279166666666667,20.3,0.248,3592.5,Wheat,0.7,2.2399999999999998
2023-03-18,17.595833333333335,79.33333333333333,4.3,2.22,7.5249999999999995,20.220833333333335,0.25133333333333335,2981.4,Wheat,0.7,1.554
2023-03-19,18.791666666666668,77.54166666666667,3.9,3.26,5.45,20.025000000000002,0.249375,5025.4,Wheat,0.7,2.2819999999999996
2023-03-20,17.191666666666666,83.33333333333333,7.7,2.14,8.3125,19.875,0.24533333333333332,3257.0,Wheat,0.7,1.498
2023-03-21,18.095833333333335,76.54166666666667,0.7,3.54,5.304166666666666,19.704166666666666,0.2419583333333333,5402.6,Wheat,0.7,2.4779999999999998
2023-03-22,19.14166666666667,70.70833333333333,0.2,3.77,7.120833333333334,19.6,0.23783333333333334,5279.5,Wheat,0.7,2.639
2023-03-23,19.454166666666666,67.91666666666667,0.0,3.97,8.816666666666666,19.6,0.23675,5372.0,Wheat,0.7,2.779
2023-03-24,18.895833333333332,75.95833333333333,21.5,2.43,9.941666666666666,19.604166666666668,0.23741666666666664,3008.2000000000003,Wheat,0.7,1.701
2023-03-25,17.679166666666667,77.45833333333333,18.1,3.1,12.108333333333334,19.525000000000002,0.24045833333333333,4288.3,Wheat,0.7,2.17
2023-03-26,18.8,67.875,0.2,3.85,6.9125000000000005,19.40833333333333,0.23575,5592.6,Wheat,0.7,2.695
2023-03-27,19.204166666666666,68.0,0.0,4.0200000000000005,6.554166666666667,19.4,0.23495833333333335,5700.400000000001,Wheat,0.7,2.814
2023-03-28,20.366666666666667,63.875,0.0,4.05,7.1875,19.416666666666668,0.2315,5302.8,Wheat,0.7,2.8349999999999995
2023-03-29,22.183333333333334,57.666666666666664,0.0,4.58,8.0375,19.533333333333335,0.22966666666666669,5540.400000000001,Wheat,0.7,3.206
2023-03-30,22.325,61.541666666666664,1.2000000000000002,4.4799999999999995,10.495833333333334,19.716666666666665,0.22125000000000003,5044.2,Wheat,0.7,3.1359999999999997
2023-03-31,17.845833333333335,81.29166666666667,6.0,1.9300000000000002,11.883333333333333,19.8,0.211,2475.6,Wheat,0.7,1.351
2023-04-01,17.537499999999998,81.375,12.5,2.72,8.275,19.729166666666668,0.2117083333333333,3934.0,Wheat,0.7,1.904
2023-04-02,19.429166666666667,71.375,0.0,4.07,6.454166666666667,19.604166666666668,0.21079166666666668,5886.5,Wheat,0.7,2.849
2023-04-03,18.866666666666667,74.20833333333333,2.1999999999999997,2.9,12.0375,19.583333333333332,0.2095,3419.2,Wheat,0.7,2.03
2023-04-04,18.891666666666666,68.29166666666667,0.0,4.2,7.320833333333333,19.5,0.2085,5706.2,Wheat,0.7,2.94
2023-04-05,21.133333333333333,52.666666666666664,0.0,5.15,8.633333333333333,19.5375,0.205875,6265.2,Wheat,0.7,3.605
2023-04-06,21.391666666666666,53.041666666666664,0.0,5.37,9.829166666666667,19.683333333333334,0.20070833333333335,6327.099999999999,Wheat,0.7,3.759
2023-04-07,21.266666666666666,50.708333333333336,0.0,5.48,9.133333333333333,19.845833333333335,0.19641666666666668,6517.1,Wheat,0.7,3.836
2023-04-08,22.629166666666666,44.708333333333336,0.0,5.51,6.858333333333333,20.029166666666665,0.18899999999999997,6530.7,Wheat,0.7,3.8569999999999998
2023-04-09,23.837500000000002,41.125,0.0,5.5200000000000005,6.241666666666667,20.2,0.18529166666666666,6507.2,Wheat,0.7,3.864
2023-04-10,24.9375,38.208333333333336,0.0,6.04,8.075000000000001,20.470833333333335,0.18329166666666666,6319.0,Wheat,0.7,4.228
2023-04-11,26.179166666666664,37.541666666666664,0.0,6.46,9.529166666666667,20.787499999999998,0.1814583333333333,6261.7,Wheat,0.35,2.2609999999999997
2023-04-12,27.245833333333334,36.541666666666664,0.0,6.14,7.095833333333334,21.14166666666667,0.17929166666666665,6340.2,Wheat,0.35,2.1489999999999996
2023-04-13,27.641666666666666,37.125,0.0,6.47,7.641666666666667,21.52916666666667,0.17899999999999996,6483.6,Wheat,0.35,2.2645
2023-04-14,28.808333333333334,31.083333333333332,0.0,6.63,7.583333333333333,21.920833333333334,0.1824583333333333,6437.3,Wheat,0.35,2.3205
2023-04-15,29.71666666666667,29.166666666666668,0.0,7.5200000000000005,10.670833333333334,22.34583333333333,0.18225,6438.5,Wheat,0.35,2.632
2023-04-16,29.599999999999998,26.958333333333332,0.0,7.0,10.716666666666667,22.77916666666667,0.18299999999999997,5501.2,Wheat,0.35,2.4499999999999997
2023-04-17,29.866666666666664,28.5,0.0,6.65,7.279166666666666,23.183333333333334,0.183875,6424.2,Wheat,0.35,2.3275
2023-04-18,29.1375,33.666666666666664,1.1,6.37,11.541666666666666,23.55,0.1835,4696.9,Wheat,0.35,2.2295
2023-04-19,24.71666666666667,52.625,5.5,5.1,16.54583333333333,23.77916666666667,0.18370833333333333,4039.8,Wheat,0.35,1.7849999999999997
2023-04-20,23.320833333333336,53.416666666666664,0.8,6.11,17.5125,23.791666666666668,0.1835,6105.099999999999,Wheat,0.35,2.1385
2023-04-21,23.1875,44.916666666666664,0.2,5.41,9.670833333333333,23.7,0.176625,5680.5,Wheat,0.35,1.8935
2023-04-22,23.0,42.958333333333336,0.4,5.47,8.566666666666666,23.691666666666666,0.17174999999999999,6136.4,Wheat,0.35,1.9144999999999999
2023-04-23,23.90416666666667,37.0,0.0,5.61,6.754166666666666,23.600000000000005,0.17125,6337.3,Wheat,0.35,1.9635
2023-04-24,25.7625,36.166666666666664,0.0,6.09,8.958333333333334,23.600000000000005,0.17579166666666665,6294.5,Wheat,0.35,2.1315
2023-04-25,25.90833333333333,42.875,0.0,6.37,11.4,23.645833333333332,0.1728333333333333,6515.0,Wheat,0.35,2.2295
2023-04-26,27.066666666666666,36.916666666666664,0.0,6.51,11.379166666666668,23.78333333333333,0.17049999999999998,5737.3,Wheat,0.35,2.2784999999999997
2023-04-27,25.820833333333336,41.5,0.2,5.62,11.108333333333334,23.933333333333334,0.17225000000000001,4922.4,Wheat,0.35,1.9669999999999999
2023-04-28,27.275000000000002,37.375,0.0,5.9799999999999995,8.295833333333333,24.041666666666668,0.17200000000000001,5776.5,Wheat,0.35,2.0929999999999995
2023-04-29,26.875,41.625,0.0,5.71,8.362499999999999,24.212500000000002,0.17149999999999999,5542.099999999999,Wheat,0.35,1.9985
2023-04-30,24.974999999999998,58.041666666666664,6.299999999999999,4.51,7.170833333333333,24.354166666666668,0.17400000000000002,5243.3,Wheat,0.35,1.5784999999999998
2023-05-01,21.791666666666668,72.95833333333333,10.799999999999999,3.36,10.995833333333332,24.391666666666666,0.17499999999999996,3999.2000000000003,Wheat,0.35,1.176
2023-05-02,20.979166666666668,77.20833333333333,15.700000000000001,3.37,10.141666666666667,24.21666666666667,0.173625,4275.2,Wheat,0.35,1.1795
2023-05-03,21.433333333333334,76.83333333333333,4.7,3.7600000000000002,8.450000000000001,23.941666666666666,0.17600000000000002,5295.8,Wheat,0.35,1.316
2023-05-04,23.833333333333332,61.541666666666664,1.0,4.62,6.3875,23.662499999999998,0.17770833333333333,5963.1,Wheat,0.35,1.617
2023-05-05,24.1875,54.333333333333336,0.0,5.38,8.200000000000001,23.600000000000005,0.17495833333333333,6183.2,Wheat,0.35,1.8829999999999998
2023-05-06,25.333333333333332,47.541666666666664,0.5,5.49,8.445833333333333,23.600000000000005,0.17400000000000002,5729.9,Wheat,0.35,1.9215
2023-05-07,26.191666666666666,39.791666666666664,0.1,6.91,12.775,23.641666666666666,0.17333333333333334,6508.5,Wheat,0.35,2.4185
2023-05-08,25.120833333333334,41.916666666666664,0.0,6.890000000000001,14.6,23.766666666666666,0.167,6387.9,Wheat,0.35,2.4115
2023-05-09,25.71666666666667,31.916666666666668,0.0,6.99,10.916666666666666,23.916666666666668,0.16337500000000002,6545.6,Wheat,0.35,2.4465
2023-05-10,26.129166666666666,38.75,0.0,6.41,8.170833333333333,23.983333333333334,0.167,6894.6,Wheat,0.35,2.2435
2023-05-11,28.175,34.416666666666664,0.0,6.76,8.108333333333333,24.099999999999998,0.165,6849.1,Wheat,0.35,2.3659999999999997
2023-05-12,29.691666666666666,30.125,0.0,7.17,8.879166666666666,24.316666666666666,0.1635,6745.9,Wheat,0.35,2.5094999999999996
2023-05-13,30.204166666666666,31.5,0.0,6.89,9.816666666666666,24.629166666666666,0.1645,5735.900000000001,Wheat,0.35,2.4114999999999998
2023-05-14,31.020833333333332,25.458333333333332,0.0,8.71,13.775,24.983333333333334,0.16,6539.2,Wheat,0.35,3.0485
2023-05-15,30.616666666666664,26.416666666666668,0.0,7.49,9.154166666666667,25.337500000000002,0.161125,6629.1,Wheat,0.35,2.6214999999999997
2023-05-16,30.84583333333333,28.041666666666668,0.0,7.51,10.049999999999999,25.65416666666667,0.1635,6346.8,Wheat,0.35,2.6285
2023-05-17,31.40416666666667,28.125,0.1,6.51,8.058333333333334,25.9375,0.167,5764.4,Wheat,0.35,2.2784999999999997
2023-05-18,26.483333333333334,46.291666666666664,0.5,5.75,8.520833333333334,26.170833333333334,0.167,5753.8,Wheat,0.35,2.0124999999999997
2023-05-19,28.895833333333332,39.25,0.0,6.55,8.3125,26.325,0.1735,6644.3,Wheat,0.35,2.2925
2023-05-20,30.354166666666668,36.083333333333336,0.0,6.68,7.379166666666666,26.441666666666666,0.17441666666666666,6584.0,Wheat,0.35,2.3379999999999996
2023-05-21,32.199999999999996,27.666666666666668,0.0,7.22,7.716666666666666,26.662499999999998,0.17400000000000002,6694.8,Wheat,0.35,2.5269999999999997
2023-05-22,32.800000000000004,28.583333333333332,0.0,7.2,8.525,26.891666666666666,0.17200000000000001,6204.6,Wheat,0.35,2.52
2023-05-23,31.008333333333336,39.958333333333336,6.2,6.17,9.216666666666667,27.1375,0.168,5433.2,Wheat,0.35,2.1595
2023-05-24,25.366666666666664,66.91666666666667,19.0,3.61,13.654166666666667,27.28333333333333,0.164,3098.7,Wheat,0.35,1.2634999999999998
2023-05-25,26.675,58.5,0.0,4.99,6.633333333333333,27.21666666666667,0.1685,5911.7,Wheat,0.35,1.7465
2023-05-26,24.995833333333334,66.08333333333333,6.0,3.73,7.625,27.041666666666668,0.1685,4285.8,Wheat,0.35,1.3054999999999999
2023-05-27,26.920833333333334,54.916666666666664,0.0,5.47,7.858333333333333,26.916666666666668,0.1535,6174.8,Wheat,0.35,1.9144999999999999
2023-05-28,28.495833333333334,43.416666666666664,0.0,5.7700000000000005,7.204166666666667,26.899999999999995,0.1585,5958.1,Wheat,0.35,2.0195
2023-05-29,26.900000000000002,61.708333333333336,5.3,4.5200000000000005,10.950000000000001,26.899999999999995,0.1575,4485.5,Wheat,0.35,1.582
2023-05-30,26.941666666666666,61.208333333333336,6.0,4.9,6.758333333333333,26.804166666666664,0.157,5726.0,Wheat,0.35,1.715
2023-05-31,22.233333333333334,83.375,30.0,2.66,8.975,26.604166666666668,0.1595,3444.9,Wheat,0.35,0.9309999999999999
2023-06-01,24.025000000000002,69.83333333333333,1.8,3.9899999999999998,6.845833333333334,26.21666666666667,0.16245833333333334,4990.9,Wheat,0.35,1.3964999999999999
2023-06-02,23.933333333333334,68.54166666666667,2.0,4.49,6.3125,25.95,0.1655,5884.9,Wheat,0.35,1.5715
2023-06-03,27.004166666666666,57.208333333333336,0.0,5.28,5.25,25.866666666666664,0.165,6549.8,Wheat,0.35,1.8479999999999999
2023-06-04,28.708333333333332,52.791666666666664,0.0,5.33,4.891666666666667,25.920833333333334,0.1625,6280.4,Wheat,0.35,1.8655
2023-06-05,29.179166666666664,51.291666666666664,0.1,5.79,7.216666666666666,26.045833333333334,0.155,6167.3,Wheat,0.35,2.0265
2023-06-06,28.458333333333332,51.083333333333336,1.0,5.36,6.5,26.241666666666664,0.147,6045.6,Wheat,0.35,1.876
2023-06-07,27.695833333333336,57.041666666666664,1.4000000000000001,5.2,8.9125,26.424999999999997,0.149,5532.3,Wheat,0.35,1.8199999999999998
2023-06-08,29.275000000000002,50.25,0.8,5.96,8.179166666666667,26.599999999999998,0.15262499999999998,6173.900000000001,Wheat,0.35,2.086
2023-06-09,31.508333333333336,44.625,0.0,6.13,7.179166666666667,26.816666666666666,0.15054166666666666,6123.0,Wheat,0.35,2.1454999999999997
2023-06-10,32.05833333333333,49.333333333333336,0.0,5.79,8.387500000000001,27.099999999999998,0.154,5568.8,Wheat,0.35,2.0265
2023-06-11,30.3625,57.0,1.1,5.98,8.987499999999999,27.375,0.162,5930.7,Wheat,0.35,2.093
2023-06-12,31.854166666666668,52.125,0.0,6.28,8.729166666666666,27.59166666666667,0.1675,6135.2,Wheat,0.35,2.198
2023-06-13,31.291666666666668,58.541666666666664,6.1,5.08,6.954166666666667,27.854166666666668,0.167,5421.9,Wheat,0.35,1.7779999999999998
2023-06-14,28.979166666666668,68.0,7.5,4.29,6.904166666666666,28.037499999999998,0.1685,4801.8,Wheat,0.35,1.5014999999999998
2023-06-15,27.7,71.25,4.3999999999999995,3.64,7.125,28.100000000000005,0.1765,3876.2999999999997,Wheat,0.35,1.274
2023-06-16,30.2,59.291666666666664,0.0,5.31,6.4750000000000005,28.05416666666667,0.17699999999999996,5910.6,Wheat,0.35,1.8584999999999998
2023-06-17,31.84166666666667,55.583333333333336,0.5,5.01,4.0874999999999995,28.11666666666667,0.17612499999999998,5792.1,Wheat,0.35,1.7534999999999998
2023-06-18,30.983333333333334,63.625,1.8,5.24,7.55,28.2375,0.17600000000000002,5835.2,Wheat,0.35,1.8339999999999999
2023-06-19,32.52916666666667,54.0,0.0,5.63,5.708333333333333,28.383333333333336,0.1785,6085.3,Wheat,0.35,1.9705
2023-06-20,32.887499999999996,57.25,0.2,5.91,7.7749999999999995,28.575,0.18337499999999998,6124.3,Wheat,0.35,2.0685
2023-06-21,32.0875,63.416666666666664,0.5,5.58,9.666666666666666,28.775000000000002,0.18379166666666666,5748.8,Wheat,0.35,1.9529999999999998
2023-06-22,31.079166666666666,73.91666666666667,12.3,5.02,10.683333333333332,28.924999999999997,0.18341666666666667,5477.5,Wheat,0.35,1.7569999999999997
2023-06-23,31.220833333333335,69.04166666666667,1.2,5.8,14.0,29.041666666666668,0.184875,5874.6,Wheat,0.35,2.03
2023-06-24,30.28333333333333,72.83333333333333,10.499999999999998,4.52,11.908333333333333,29.1125,0.18800000000000003,4591.599999999999,Wheat,0.35,1.5819999999999999
2023-06-25,28.71666666666667,78.0,6.2,4.55,14.275,29.183333333333334,0.18899999999999997,5036.9,Wheat,0.35,1.5924999999999998
2023-06-26,28.125,77.25,0.1,3.7,5.6625000000000005,28.96666666666667,0.19308333333333336,4457.8,Wheat,0.35,1.295
2023-06-27,28.745833333333334,76.375,3.4,4.65,7.1499999999999995,28.962500000000002,0.20462499999999997,5786.5,Wheat,0.35,1.6275
2023-06-28,29.445833333333336,75.875,0.7000000000000001,4.7,6.733333333333333,29.104166666666668,0.21104166666666666,5764.5,Wheat,0.35,1.645
2023-06-29,28.1875,81.29166666666667,4.0,4.36,6.7124999999999995,29.004166666666666,0.211,5633.400000000001,Wheat,0.35,1.526
2023-06-30,28.84166666666667,76.20833333333333,0.30000000000000004,4.79,8.020833333333334,28.899999999999995,0.2145,5830.6,Wheat,0.35,1.6764999999999999
2023-07-01,28.9875,75.04166666666667,0.9,4.83,6.208333333333333,28.825,0.217,6106.8,Wheat,0.35,1.6905
2023-07-02,29.766666666666666,73.54166666666667,0.5,5.14,6.55,28.8,0.217,6233.4,Wheat,0.35,1.7989999999999997
2023-07-03,30.995833333333334,71.83333333333333,16.799999999999997,5.140000000000001,8.154166666666667,28.84166666666667,0.21666666666666667,5921.9,Wheat,0.35,1.7990000000000002
2023-07-04,29.462500000000002,75.95833333333333,13.8,4.88,11.579166666666666,28.899999999999995,0.21862499999999999,5655.3,Wheat,0.35,1.708
2023-07-05,26.0,89.16666666666667,17.599999999999998,1.6600000000000001,8.804166666666667,28.741666666666664,0.223375,1928.5,Wheat,0.35,0.581
2023-07-06,27.329166666666666,83.20833333333333,5.1,4.45,6.2124999999999995,28.416666666666668,0.23408333333333334,5711.8,Wheat,0.35,1.5574999999999999
2023-07-07,28.395833333333332,78.25,0.8,3.73,6.5625,28.233333333333334,0.23954166666666665,4667.8,Wheat,0.35,1.3054999999999999
2023-07-08,25.441666666666666,90.04166666666667,85.9,1.31,11.179166666666667,28.05,0.255875,1513.9,Wheat,0.35,0.45849999999999996
2023-07-09,25.675,87.33333333333333,44.3,1.85,13.75,27.675,0.3097083333333333,2071.9,Wheat,0.35,0.6475
2023-07-10,25.462500000000002,88.08333333333333,10.9,1.3499999999999999,7.091666666666666,27.34166666666667,0.3269166666666667,1607.7,Wheat,0.35,0.4724999999999999
2023-07-11,28.141666666666666,79.95833333333333,1.8,4.6899999999999995,3.545833333333333,27.11666666666667,0.33045833333333335,6161.4,Wheat,0.35,1.6414999999999997
2023-07-12,28.870833333333334,79.33333333333333,0.0,4.87,5.470833333333334,27.166666666666668,0.331,6196.1,Wheat,0.35,1.7045
2023-07-13,29.075,78.5,0.7999999999999999,4.67,6.729166666666667,27.316666666666666,0.33033333333333337,5891.5,Wheat,0.35,1.6344999999999998
2023-07-14,29.22083333333333,79.625,0.2,4.7299999999999995,6.779166666666666,27.4375,0.3292083333333334,6013.5,Wheat,0.35,1.6554999999999997
2023-07-15,29.454166666666666,79.33333333333333,2.7,4.92,8.775,27.579166666666666,0.3282916666666667,6081.7,Wheat,0.35,1.722
2023-07-16,28.3875,87.04166666666667,8.8,3.28,7.1375,27.7,0.32616666666666666,4182.8,Wheat,0.35,1.148
2023-07-17,28.933333333333334,83.75,0.39999999999999997,4.53,7.595833333333334,27.7,0.32379166666666664,5815.5,Wheat,0.35,1.5855
2023-07-18,28.541666666666668,84.0,1.9000000000000001,4.1,10.854166666666666,27.758333333333336,0.3233333333333333,5193.4,Wheat,0.35,1.4349999999999998
2023-07-19,28.329166666666666,83.66666666666667,1.6,2.94,7.970833333333334,27.8,0.32383333333333336,3535.2,Wheat,0.35,1.029
2023-07-20,30.429166666666664,76.25,0.4,4.76,5.016666666666667,27.84583333333333,0.32466666666666666,5819.5,Wheat,0.35,1.666
2023-07-21,30.629166666666666,77.91666666666667,3.6999999999999997,4.68,7.941666666666666,28.02916666666667,0.32433333333333336,5618.7,Wheat,0.35,1.638
2023-07-22,28.166666666666668,82.33333333333333,14.4,2.62,10.008333333333333,28.100000000000005,0.32458333333333333,2770.3,Wheat,0.35,0.9169999999999999
2023-07-23,29.4875,76.70833333333333,1.4000000000000001,4.26,6.891666666666667,28.100000000000005,0.32695833333333335,5152.8,Wheat,0.35,1.4909999999999999
2023-07-24,29.3625,78.95833333333333,0.6,4.12,7.041666666666667,28.137500000000003,0.32708333333333334,5144.4,Wheat,0.35,1.442
2023-07-25,29.270833333333332,81.45833333333333,13.700000000000001,3.92,5.154166666666667,28.229166666666668,0.32683333333333336,4915.0,Wheat,0.35,1.3719999999999999
2023-07-26,27.224999999999998,85.625,2.9,2.83,8.0875,28.229166666666668,0.3265,3495.1,Wheat,0.35,0.9904999999999999
2023-07-27,28.15416666666667,83.29166666666667,2.8,3.5,5.0125,28.2,0.32579166666666665,4503.0,Wheat,0.35,1.2249999999999999
2023-07-28,27.675,85.75,2.7,3.81,5.883333333333333,28.2,0.32683333333333336,4969.8,Wheat,0.35,1.3335
2023-07-29,27.90833333333333,82.70833333333333,3.6999999999999997,4.25,4.170833333333333,28.150000000000002,0.326375,5577.7,Wheat,0.35,1.4874999999999998
2023-07-30,29.183333333333334,78.70833333333333,0.30000000000000004,4.69,3.475,28.100000000000005,0.32545833333333335,6041.5,Wheat,0.35,1.6415
2023-07-31,29.254166666666666,79.79166666666667,1.4,4.6499999999999995,5.654166666666666,28.2,0.32283333333333336,5867.5,Wheat,0.35,1.6274999999999997
2023-08-01,30.070833333333336,80.0,0.2,4.82,5.404166666666666,28.3125,0.32054166666666667,6031.4,Wheat,0.35,1.687
