time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),shortwave_radiation_instant (W/m²)
2024-05-05T20:00,31.4,26,0.00,0.11,7.9,24.6,0.184,0.0
2024-05-05T21:00,29.1,30,0.00,0.12,9.5,24.6,0.184,0.0
2024-05-05T22:00,27.1,34,0.00,0.11,10.2,24.6,0.184,0.0
2024-05-05T23:00,25.5,38,0.00,0.12,12.5,24.6,0.184,0.0
2024-05-06T00:00,26.2,36,0.00,0.09,9.3,24.7,0.184,0.0
2024-05-06T01:00,25.4,39,0.00,0.08,8.8,24.7,0.184,0.0
2024-05-06T02:00,24.9,40,0.00,0.07,7.7,24.7,0.184,0.0
2024-05-06T03:00,23.9,43,0.00,0.06,7.8,24.7,0.184,0.0
2024-05-06T04:00,25.4,37,0.00,0.02,3.3,24.7,0.184,0.0
2024-05-06T05:00,23.7,40,0.00,0.04,4.8,24.7,0.184,0.0
2024-05-06T06:00,25.4,43,0.00,0.03,1.9,24.7,0.185,61.3
2024-05-06T07:00,28.4,38,0.00,0.10,0.8,24.7,0.185,216.9
2024-05-06T08:00,31.3,31,0.00,0.25,1.8,24.7,0.185,412.9
2024-05-06T09:00,34.0,26,0.00,0.41,2.9,24.7,0.185,601.3
2024-05-06T10:00,36.1,21,0.00,0.56,4.0,24.7,0.185,753.7
2024-05-06T11:00,37.6,18,0.00,0.69,6.4,24.7,0.185,851.1
2024-05-06T12:00,38.5,17,0.00,0.77,8.6,24.8,0.185,884.5
2024-05-06T13:00,38.9,17,0.00,0.79,10.1,24.8,0.185,848.2
2024-05-06T14:00,39.2,16,0.00,0.75,12.6,24.8,0.185,734.2
2024-05-06T15:00,39.0,15,0.00,0.67,14.1,24.8,0.184,569.9
2024-05-06T16:00,38.3,15,0.00,0.49,13.3,24.8,0.184,323.2
2024-05-06T17:00,37.4,16,0.00,0.42,14.9,24.8,0.184,212.9
2024-05-06T18:00,34.9,18,0.00,0.24,10.5,24.8,0.183,65.3
2024-05-06T19:00,31.9,21,0.00,0.16,9.0,24.8,0.183,0.0
2024-05-06T20:00,29.1,26,0.00,0.11,8.7,24.9,0.183,0.0
2024-05-06T21:00,28.0,30,0.00,0.09,7.9,24.9,0.183,0.0
2024-05-06T22:00,28.1,30,0.00,0.06,5.1,24.9,0.183,0.0
2024-05-06T23:00,28.2,29,0.00,0.08,6.5,24.9,0.183,0.0
2024-05-07T00:00,25.1,35,0.00,0.08,7.6,24.9,0.183,0.0
2024-05-07T01:00,25.7,32,0.00,0.05,5.2,24.9,0.183,0.0
2024-05-07T02:00,25.1,32,0.00,0.04,4.3,25.0,0.183,0.0
2024-05-07T03:00,23.2,36,0.00,0.03,4.0,25.0,0.183,0.0
2024-05-07T04:00,23.6,34,0.00,0.04,4.3,25.0,0.183,0.0
2024-05-07T05:00,22.6,37,0.00,0.06,6.8,25.0,0.183,0.0
2024-05-07T06:00,24.3,41,0.00,0.09,7.2,25.0,0.184,65.6
2024-05-07T07:00,28.7,34,0.00,0.18,7.4,25.0,0.184,221.8
2024-05-07T08:00,31.6,29,0.00,0.31,6.4,25.0,0.184,419.7
2024-05-07T09:00,34.5,25,0.00,0.47,7.1,25.0,0.184,608.8
2024-05-07T10:00,37.0,19,0.00,0.61,6.8,25.0,0.184,759.9
2024-05-07T11:00,38.6,14,0.00,0.69,5.1,25.0,0.184,856.1
2024-05-07T12:00,39.6,12,0.00,0.78,8.5,25.1,0.183,881.4
2024-05-07T13:00,39.9,12,0.00,0.82,12.3,25.1,0.183,847.2
2024-05-07T14:00,40.1,12,0.00,0.82,15.4,25.1,0.183,758.9
2024-05-07T15:00,39.9,12,0.00,0.74,16.7,25.1,0.183,610.9
2024-05-07T16:00,39.7,12,0.00,0.60,15.3,25.1,0.183,428.0
2024-05-07T17:00,38.6,12,0.00,0.41,12.4,25.1,0.183,232.5
2024-05-07T18:00,35.4,19,0.00,0.20,8.0,25.1,0.183,67.5
2024-05-07T19:00,36.3,12,0.00,0.17,7.6,25.2,0.183,0.0
2024-05-07T20:00,34.2,14,0.00,0.14,8.3,25.2,0.183,0.0
2024-05-07T21:00,31.5,19,0.00,0.11,7.2,25.2,0.183,0.0
2024-05-07T22:00,28.8,25,0.00,0.10,7.6,25.2,0.183,0.0
2024-05-07T23:00,28.3,26,0.00,0.08,6.5,25.2,0.183,0.0
2024-05-08T00:00,28.7,24,0.00,0.03,3.2,25.2,0.183,0.0
2024-05-08T01:00,30.8,20,0.00,0.00,0.7,25.3,0.183,0.0
2024-05-08T02:00,25.1,30,0.00,0.08,7.4,25.3,0.183,0.0
2024-05-08T03:00,26.0,28,0.00,0.09,8.0,25.3,0.183,0.0
2024-05-08T04:00,25.9,28,0.00,0.11,9.3,25.3,0.183,0.0
2024-05-08T05:00,25.8,27,0.00,0.14,12.0,25.3,0.183,0.0
2024-05-08T06:00,26.9,38,0.00,0.21,19.2,25.3,0.180,65.6
2024-05-08T07:00,28.5,41,0.00,0.25,17.7,25.3,0.180,217.1
2024-05-08T08:00,30.4,48,0.00,0.38,22.4,25.4,0.180,407.3
2024-05-08T09:00,32.1,47,0.00,0.52,24.5,25.4,0.180,589.5
2024-05-08T10:00,33.7,42,0.00,0.64,22.1,25.4,0.180,736.2
2024-05-08T11:00,35.3,38,0.00,0.73,18.6,25.4,0.180,831.1
2024-05-08T12:00,36.7,32,0.00,0.76,12.6,25.4,0.180,850.2
2024-05-08T13:00,37.3,20,0.00,0.64,10.1,25.4,0.180,652.8
2024-05-08T14:00,37.5,19,0.00,0.59,10.5,25.4,0.180,551.7
2024-05-08T15:00,37.6,19,0.00,0.51,8.9,25.4,0.179,462.0
2024-05-08T16:00,37.6,19,0.00,0.42,9.4,25.5,0.179,320.2
2024-05-08T17:00,37.4,18,0.00,0.31,7.7,25.5,0.179,209.0
2024-05-08T18:00,35.6,19,0.00,0.18,6.4,25.5,0.179,65.9
2024-05-08T19:00,31.0,27,0.00,0.12,6.9,25.5,0.179,0.0
2024-05-08T20:00,30.1,27,0.00,0.11,8.2,25.5,0.179,0.0
2024-05-08T21:00,29.7,28,0.00,0.11,8.6,25.5,0.179,0.0
2024-05-08T22:00,28.3,39,0.00,0.16,16.3,25.5,0.179,0.0
2024-05-08T23:00,27.8,45,0.00,0.13,14.8,25.6,0.179,0.0
2024-05-09T00:00,27.4,48,0.00,0.12,15.0,25.6,0.179,0.0
2024-05-09T01:00,27.4,48,0.00,0.14,17.6,25.6,0.179,0.0
2024-05-09T02:00,27.3,49,0.00,0.15,19.3,25.6,0.179,0.0
2024-05-09T03:00,27.0,50,0.00,0.16,22.5,25.6,0.179,0.0
2024-05-09T04:00,26.8,51,0.00,0.16,22.4,25.6,0.179,0.0
2024-05-09T05:00,26.5,53,0.00,0.16,23.8,25.6,0.179,0.0
2024-05-09T06:00,27.6,55,0.00,0.17,21.9,25.7,0.181,65.5
2024-05-09T07:00,28.7,50,0.00,0.25,20.6,25.7,0.181,212.4
2024-05-09T08:00,30.4,46,0.00,0.37,20.5,25.7,0.181,402.2
2024-05-09T09:00,32.1,42,0.00,0.51,19.2,25.7,0.181,584.8
2024-05-09T10:00,33.6,38,0.00,0.63,17.9,25.7,0.181,731.7
2024-05-09T11:00,34.9,35,0.00,0.72,15.6,25.7,0.181,826.9
2024-05-09T12:00,36.2,32,0.00,0.76,12.9,25.7,0.181,864.3
2024-05-09T13:00,36.8,30,0.00,0.74,10.4,25.7,0.181,819.9
2024-05-09T14:00,37.3,29,0.00,0.67,8.0,25.7,0.181,724.1
2024-05-09T15:00,37.5,27,0.00,0.57,7.7,25.8,0.180,577.6
2024-05-09T16:00,37.6,25,0.00,0.48,9.8,25.8,0.180,403.7
2024-05-09T17:00,37.0,26,0.00,0.33,10.2,25.8,0.180,200.0
2024-05-09T18:00,34.9,23,0.00,0.21,9.2,25.8,0.183,63.1
2024-05-09T19:00,31.2,34,0.00,0.14,9.4,25.8,0.183,0.0
2024-05-09T20:00,30.5,38,0.00,0.14,13.0,25.8,0.183,0.0
2024-05-09T21:00,29.7,40,0.00,0.08,8.4,25.9,0.183,0.0
2024-05-09T22:00,28.5,42,0.00,0.08,8.4,25.9,0.183,0.0
2024-05-09T23:00,28.3,41,0.00,0.10,10.5,25.9,0.183,0.0
2024-05-10T00:00,27.6,45,0.00,0.10,10.8,25.9,0.183,0.0
2024-05-10T01:00,26.9,49,0.00,0.11,13.6,25.9,0.183,0.0
2024-05-10T02:00,26.2,54,0.00,0.10,14.6,25.9,0.183,0.0
2024-05-10T03:00,26.1,57,0.00,0.10,16.3,25.9,0.183,0.0
2024-05-10T04:00,26.1,55,0.00,0.11,16.8,25.9,0.183,0.0
2024-05-10T05:00,26.1,54,0.00,0.11,16.5,26.0,0.183,0.0
2024-05-10T06:00,27.3,58,0.00,0.11,12.4,26.0,0.183,67.6
2024-05-10T07:00,29.4,51,0.00,0.18,10.0,26.0,0.183,214.7
2024-05-10T08:00,31.5,45,0.00,0.37,18.6,26.0,0.183,401.8
2024-05-10T09:00,32.5,45,0.00,0.51,20.8,26.0,0.183,583.4
2024-05-10T10:00,34.2,40,0.00,0.63,19.1,26.0,0.183,726.2
2024-05-10T11:00,35.7,36,0.00,0.72,15.4,26.0,0.183,821.6
2024-05-10T12:00,36.9,32,0.00,0.75,11.1,26.0,0.183,856.2
2024-05-10T13:00,36.3,29,0.20,0.69,9.7,26.0,0.183,766.2
2024-05-10T14:00,35.8,31,0.00,0.47,6.0,26.0,0.183,483.7
2024-05-10T15:00,36.3,29,0.00,0.50,6.9,26.1,0.183,505.0
2024-05-10T16:00,36.1,29,0.00,0.34,4.8,26.1,0.183,311.9
2024-05-10T17:00,35.9,28,0.00,0.33,11.4,26.1,0.183,192.6
2024-05-10T18:00,29.4,55,0.00,0.18,16.4,26.1,0.183,41.3
2024-05-10T19:00,29.6,52,0.00,0.06,4.6,26.1,0.183,0.0
2024-05-10T20:00,28.0,57,0.00,0.04,7.1,26.1,0.183,0.0
2024-05-10T21:00,28.6,50,0.00,0.03,4.9,26.1,0.183,0.0
2024-05-10T22:00,27.6,51,0.00,0.04,5.8,26.1,0.183,0.0
2024-05-10T23:00,27.1,53,0.00,0.02,4.1,26.2,0.183,0.0
2024-05-11T00:00,28.5,47,0.00,0.04,5.1,26.2,0.183,0.0
2024-05-11T01:00,24.9,63,0.00,0.03,6.9,26.2,0.183,0.0
2024-05-11T02:00,24.8,67,0.00,0.03,7.3,26.2,0.183,0.0
2024-05-11T03:00,23.6,69,0.00,0.04,9.8,26.2,0.183,0.0
2024-05-11T04:00,23.4,67,0.00,0.01,4.2,26.2,0.183,0.0
2024-05-11T05:00,23.5,66,0.00,0.02,6.6,26.2,0.183,0.0
2024-05-11T06:00,25.2,70,0.00,0.07,9.9,26.2,0.183,67.5
2024-05-11T07:00,27.5,62,0.00,0.11,3.0,26.2,0.183,191.1
2024-05-11T08:00,30.2,44,0.00,0.23,1.8,26.2,0.183,361.0
2024-05-11T09:00,32.7,33,0.00,0.38,1.5,26.2,0.183,573.1
2024-05-11T10:00,34.1,29,0.00,0.56,9.6,26.2,0.183,680.0
2024-05-11T11:00,35.1,28,0.00,0.71,13.8,26.2,0.182,810.1
2024-05-11T12:00,36.1,25,0.00,0.78,15.1,26.3,0.182,856.1
2024-05-11T13:00,36.9,23,0.00,0.74,11.8,26.3,0.182,788.7
2024-05-11T14:00,37.2,23,0.00,0.68,12.5,26.3,0.182,671.2
2024-05-11T15:00,36.2,23,0.00,0.55,13.3,26.3,0.182,461.5
2024-05-11T16:00,36.0,24,0.00,0.46,12.3,26.3,0.182,356.8
2024-05-11T17:00,35.0,26,0.00,0.37,14.6,26.3,0.182,198.3
2024-05-11T18:00,32.9,29,0.00,0.20,8.7,26.3,0.182,69.7
2024-05-11T19:00,29.2,37,0.00,0.12,8.7,26.3,0.182,0.0
2024-05-11T20:00,31.2,32,0.00,0.05,4.6,26.3,0.182,0.0
2024-05-11T21:00,27.7,42,0.00,0.06,6.5,26.3,0.182,0.0
2024-05-11T22:00,26.8,43,0.00,0.06,6.7,26.3,0.182,0.0
2024-05-11T23:00,25.5,46,0.00,0.06,7.2,26.4,0.182,0.0
2024-05-12T00:00,25.6,46,0.00,0.04,5.8,26.4,0.182,0.0
2024-05-12T01:00,25.5,48,0.00,0.08,10.7,26.4,0.182,0.0
2024-05-12T02:00,25.4,49,0.00,0.09,11.4,26.4,0.182,0.0
2024-05-12T03:00,24.9,52,0.00,0.07,10.1,26.4,0.182,0.0
2024-05-12T04:00,24.3,54,0.00,0.05,8.6,26.4,0.182,0.0
2024-05-12T05:00,23.9,55,0.00,0.03,6.2,26.4,0.182,0.0
2024-05-12T06:00,26.2,54,0.00,0.06,5.6,26.4,0.181,67.5
2024-05-12T07:00,28.1,49,0.00,0.19,12.1,26.4,0.180,206.9
2024-05-12T08:00,22.0,85,6.90,0.12,17.1,26.4,0.180,194.0
2024-05-12T09:00,23.9,78,0.30,0.12,11.2,26.4,0.180,140.7
2024-05-12T10:00,28.0,59,0.30,0.40,9.4,26.4,0.180,555.7
2024-05-12T11:00,31.2,46,0.00,0.59,13.8,26.4,0.180,740.7
2024-05-12T12:00,31.5,45,0.00,0.69,19.5,26.4,0.180,847.1
2024-05-12T13:00,32.6,38,0.00,0.69,14.7,26.4,0.180,801.5
2024-05-12T14:00,33.5,34,0.00,0.55,11.0,26.4,0.180,566.2
2024-05-12T15:00,33.7,32,0.00,0.44,6.3,26.4,0.180,458.9
2024-05-12T16:00,33.5,32,0.00,0.31,2.5,26.4,0.180,335.5
2024-05-12T17:00,33.2,33,0.00,0.25,5.8,26.4,0.180,197.8
2024-05-12T18:00,33.7,26,0.00,0.21,9.8,26.5,0.182,58.3
2024-05-12T19:00,31.3,32,0.00,0.18,12.6,26.5,0.182,0.0
2024-05-12T20:00,29.0,39,0.00,0.20,20.2,26.5,0.182,0.0
2024-05-12T21:00,29.3,33,0.00,0.14,12.2,26.5,0.182,0.0
2024-05-12T22:00,28.5,33,0.00,0.12,10.5,26.5,0.182,0.0
2024-05-12T23:00,28.0,32,0.00,0.11,9.8,26.5,0.182,0.0
2024-05-13T00:00,27.7,33,0.00,0.10,9.2,26.5,0.182,0.0
2024-05-13T01:00,26.2,36,0.00,0.07,7.2,26.5,0.182,0.0
2024-05-13T02:00,23.7,44,0.00,0.07,8.4,26.5,0.182,0.0
2024-05-13T03:00,23.8,42,0.00,0.06,6.9,26.5,0.182,0.0
2024-05-13T04:00,22.8,45,0.00,0.06,7.9,26.5,0.182,0.0
2024-05-13T05:00,21.7,49,0.00,0.04,6.9,26.5,0.182,0.0
2024-05-13T06:00,23.6,53,0.00,0.08,8.2,26.6,0.181,76.1
2024-05-13T07:00,27.1,44,0.00,0.13,3.5,26.6,0.181,226.7
2024-05-13T08:00,30.4,37,0.00,0.28,3.9,26.6,0.181,421.1
2024-05-13T09:00,33.2,29,0.00,0.45,6.4,26.6,0.181,605.1
2024-05-13T10:00,35.2,21,0.00,0.63,10.8,26.6,0.181,753.6
2024-05-13T11:00,36.3,18,0.00,0.73,11.0,26.6,0.181,848.3
2024-05-13T12:00,37.3,16,0.00,0.80,12.6,26.6,0.181,883.3
2024-05-13T13:00,37.8,14,0.00,0.80,13.7,26.6,0.181,815.2
2024-05-13T14:00,38.0,13,0.00,0.80,16.6,26.6,0.181,750.0
2024-05-13T15:00,37.7,13,0.00,0.73,17.9,26.6,0.181,611.1
2024-05-13T16:00,37.0,13,0.00,0.63,19.8,26.6,0.181,430.4
2024-05-13T17:00,35.8,15,0.00,0.49,19.8,26.6,0.181,226.1
2024-05-13T18:00,34.3,16,0.00,0.30,14.1,26.6,0.180,73.5
2024-05-13T19:00,31.5,19,0.00,0.20,11.5,26.6,0.180,0.0
2024-05-13T20:00,29.6,23,0.00,0.14,10.0,26.6,0.180,0.0
2024-05-13T21:00,28.7,26,0.00,0.13,10.5,26.6,0.180,0.0
2024-05-13T22:00,27.7,28,0.00,0.14,11.6,26.6,0.180,0.0
2024-05-13T23:00,27.1,27,0.00,0.15,12.3,26.7,0.180,0.0
2024-05-14T00:00,26.2,28,0.00,0.11,9.4,26.7,0.180,0.0
2024-05-14T01:00,25.1,31,0.00,0.08,7.3,26.7,0.180,0.0
2024-05-14T02:00,23.4,35,0.00,0.08,8.5,26.7,0.180,0.0
2024-05-14T03:00,23.9,34,0.00,0.05,5.5,26.7,0.180,0.0
2024-05-14T04:00,26.4,28,0.00,0.01,2.1,26.7,0.180,0.0
2024-05-14T05:00,25.3,31,0.00,0.05,5.1,26.7,0.180,0.0
2024-05-14T06:00,24.6,42,0.00,0.04,2.4,26.7,0.177,78.3
2024-05-14T07:00,27.8,38,0.00,0.13,2.4,26.7,0.177,229.0
2024-05-14T08:00,30.9,30,0.00,0.25,1.5,26.7,0.177,424.4
2024-05-14T09:00,33.3,26,0.00,0.41,2.5,26.7,0.177,610.5
2024-05-14T10:00,35.4,22,0.00,0.60,6.8,26.7,0.177,758.8
2024-05-14T11:00,36.9,17,0.00,0.73,10.1,26.7,0.177,853.4
2024-05-14T12:00,37.8,15,0.00,0.80,11.6,26.7,0.177,886.3
2024-05-14T13:00,38.3,15,0.00,0.81,12.8,26.7,0.177,852.4
2024-05-14T14:00,38.5,14,0.00,0.77,13.7,26.7,0.177,756.8
2024-05-14T15:00,38.5,14,0.00,0.69,14.1,26.7,0.177,610.3
2024-05-14T16:00,38.0,14,0.00,0.57,14.5,26.7,0.177,429.8
2024-05-14T17:00,37.1,14,0.00,0.43,14.5,26.7,0.177,238.9
2024-05-14T18:00,33.5,26,0.00,0.20,8.5,26.7,0.176,75.2
2024-05-14T19:00,30.0,25,0.00,0.15,9.6,26.8,0.176,0.0
2024-05-14T20:00,30.8,24,0.00,0.10,7.1,26.8,0.176,0.0
2024-05-14T21:00,29.3,25,0.00,0.10,7.8,26.8,0.176,0.0
2024-05-14T22:00,25.9,30,0.00,0.13,11.7,26.8,0.176,0.0
2024-05-14T23:00,25.4,28,0.00,0.10,8.3,26.8,0.176,0.0
2024-05-15T00:00,25.9,21,0.00,0.10,8.0,26.8,0.176,0.0
2024-05-15T01:00,23.4,25,0.00,0.08,6.8,26.8,0.176,0.0
2024-05-15T02:00,24.7,22,0.00,0.05,4.3,26.8,0.176,0.0
2024-05-15T03:00,24.2,24,0.00,0.06,5.0,26.8,0.176,0.0
2024-05-15T04:00,22.9,26,0.00,0.07,6.1,26.8,0.176,0.0
2024-05-15T05:00,24.4,23,0.00,0.08,6.5,26.8,0.176,0.0
2024-05-15T06:00,26.2,31,0.00,0.08,5.2,26.8,0.178,78.2
2024-05-15T07:00,30.0,27,0.00,0.18,6.3,26.8,0.178,223.2
2024-05-15T08:00,33.1,21,0.00,0.28,3.7,26.8,0.178,414.6
2024-05-15T09:00,35.4,19,0.00,0.41,2.5,26.8,0.178,598.0
2024-05-15T10:00,37.2,19,0.00,0.58,5.2,26.8,0.178,745.8
2024-05-15T11:00,38.8,17,0.00,0.71,7.5,26.8,0.178,839.9
2024-05-15T12:00,39.9,15,0.00,0.81,10.8,26.8,0.178,873.2
2024-05-15T13:00,40.4,14,0.00,0.84,13.6,26.8,0.178,837.8
2024-05-15T14:00,40.7,13,0.00,0.78,14.0,26.8,0.178,724.7
2024-05-15T15:00,40.6,12,0.00,0.73,16.3,26.8,0.178,594.1
2024-05-15T16:00,39.9,13,0.00,0.62,18.4,26.9,0.178,396.5
2024-05-15T17:00,38.8,14,0.00,0.49,18.7,26.9,0.178,208.1
2024-05-15T18:00,34.6,28,0.00,0.20,7.9,26.9,0.177,75.1
2024-05-15T19:00,35.1,20,0.00,0.07,3.1,26.9,0.177,0.0
2024-05-15T20:00,33.0,23,0.00,0.07,5.2,26.9,0.177,0.0
2024-05-15T21:00,28.6,29,0.00,0.15,13.0,26.9,0.177,0.0
2024-05-15T22:00,27.7,32,0.00,0.13,11.5,26.9,0.177,0.0
2024-05-15T23:00,27.7,30,0.00,0.04,3.6,26.9,0.177,0.0
2024-05-16T00:00,27.2,29,0.00,0.03,3.0,26.9,0.177,0.0
2024-05-16T01:00,30.0,24,0.00,0.03,2.5,26.9,0.177,0.0
2024-05-16T02:00,26.2,31,0.00,0.06,5.5,26.9,0.177,0.0
2024-05-16T03:00,26.5,30,0.00,0.07,6.6,27.0,0.177,0.0
2024-05-16T04:00,26.0,31,0.00,0.09,8.3,27.0,0.177,0.0
2024-05-16T05:00,25.0,33,0.00,0.07,6.5,27.0,0.177,0.0
2024-05-16T06:00,26.8,35,0.00,0.15,12.3,27.0,0.178,77.3
2024-05-16T07:00,29.1,34,0.00,0.22,10.7,27.0,0.178,224.1
2024-05-16T08:00,32.7,26,0.00,0.34,8.4,27.0,0.178,414.3
2024-05-16T09:00,35.0,22,0.00,0.52,11.3,27.0,0.178,597.8
2024-05-16T10:00,37.0,20,0.00,0.66,11.8,27.0,0.178,745.7
2024-05-16T11:00,38.5,17,0.00,0.73,9.4,27.0,0.178,840.9
2024-05-16T12:00,39.7,16,0.00,0.77,8.2,27.0,0.178,873.2
2024-05-16T13:00,40.5,15,0.00,0.79,9.8,27.0,0.177,839.8
2024-05-16T14:00,40.9,14,0.00,0.77,12.4,27.0,0.177,744.7
2024-05-16T15:00,41.0,13,0.00,0.71,14.2,27.0,0.177,599.7
2024-05-16T16:00,40.4,13,0.00,0.56,15.8,27.0,0.177,349.3
2024-05-16T17:00,39.5,14,0.00,0.45,15.3,27.1,0.177,208.4
2024-05-16T18:00,37.4,17,0.00,0.24,9.0,27.1,0.176,73.9
2024-05-16T19:00,34.8,17,0.00,0.18,9.2,27.1,0.176,0.0
2024-05-16T20:00,31.4,22,0.00,0.13,9.3,27.1,0.176,0.0
2024-05-16T21:00,31.4,23,0.00,0.13,9.2,27.1,0.176,0.0
2024-05-16T22:00,31.2,26,0.00,0.20,15.2,27.1,0.176,0.0
2024-05-16T23:00,30.3,27,0.00,0.17,13.0,27.1,0.176,0.0
2024-05-17T00:00,29.7,27,0.00,0.14,10.8,27.1,0.176,0.0
2024-05-17T01:00,28.5,29,0.00,0.08,7.1,27.2,0.176,0.0
2024-05-17T02:00,26.9,33,0.00,0.07,6.8,27.2,0.176,0.0
2024-05-17T03:00,29.7,26,0.00,0.03,2.6,27.2,0.176,0.0
2024-05-17T04:00,29.4,27,0.00,0.02,2.4,27.2,0.176,0.0
2024-05-17T05:00,29.4,26,0.00,0.03,2.9,27.2,0.176,0.0
2024-05-17T06:00,27.4,41,0.00,0.09,6.5,27.2,0.176,78.5
2024-05-17T07:00,30.9,35,0.00,0.20,7.9,27.2,0.176,222.4
2024-05-17T08:00,33.2,31,0.00,0.32,6.6,27.2,0.176,411.7
2024-05-17T09:00,35.7,27,0.00,0.50,9.3,27.2,0.176,595.4
2024-05-17T10:00,37.7,24,0.00,0.65,10.7,27.2,0.176,743.5
2024-05-17T11:00,39.3,22,0.00,0.74,9.4,27.2,0.175,838.7
2024-05-17T12:00,40.6,20,0.00,0.77,7.4,27.2,0.175,867.2
2024-05-17T13:00,41.7,15,0.00,0.76,8.3,27.3,0.175,802.7
2024-05-17T14:00,42.0,14,0.00,0.75,14.5,27.3,0.175,642.4
2024-05-17T15:00,42.0,14,0.00,0.76,18.0,27.3,0.175,589.9
2024-05-17T16:00,41.1,14,0.00,0.62,19.1,27.3,0.175,365.0
2024-05-17T17:00,39.7,16,0.00,0.49,19.1,27.3,0.175,197.7
2024-05-17T18:00,38.8,15,0.00,0.25,9.6,27.3,0.175,60.9
2024-05-17T19:00,35.3,19,0.00,0.17,8.5,27.3,0.175,0.0
2024-05-17T20:00,32.2,23,0.00,0.12,8.4,27.3,0.175,0.0
2024-05-17T21:00,31.0,30,0.00,0.10,8.0,27.4,0.175,0.0
2024-05-17T22:00,29.5,35,0.00,0.14,12.3,27.4,0.175,0.0
2024-05-17T23:00,29.9,32,0.00,0.09,8.0,27.4,0.175,0.0
2024-05-18T00:00,28.3,31,0.00,0.11,9.2,27.4,0.175,0.0
2024-05-18T01:00,27.9,29,0.00,0.07,5.8,27.4,0.175,0.0
2024-05-18T02:00,29.0,26,0.00,0.03,3.3,27.4,0.175,0.0
2024-05-18T03:00,30.8,22,0.00,0.02,2.2,27.4,0.175,0.0
2024-05-18T04:00,29.2,24,0.00,0.01,1.5,27.5,0.175,0.0
2024-05-18T05:00,28.1,26,0.00,0.03,2.8,27.5,0.175,0.0
2024-05-18T06:00,28.7,40,0.00,0.06,3.6,27.5,0.176,77.7
2024-05-18T07:00,31.4,34,0.00,0.18,5.6,27.5,0.176,224.7
2024-05-18T08:00,34.5,30,0.00,0.29,4.0,27.5,0.176,413.8
2024-05-18T09:00,37.0,26,0.00,0.42,2.3,27.5,0.176,596.3
2024-05-18T10:00,38.8,25,0.00,0.61,6.4,27.5,0.176,742.3
2024-05-18T11:00,40.9,19,0.00,0.75,9.4,27.5,0.176,834.6
2024-05-18T12:00,42.3,14,0.00,0.87,14.1,27.5,0.175,863.1
2024-05-18T13:00,43.1,12,0.00,0.94,18.9,27.5,0.175,837.0
2024-05-18T14:00,42.3,13,0.00,0.89,23.4,27.6,0.175,674.8
2024-05-18T15:00,41.4,14,0.00,0.82,25.0,27.6,0.175,551.8
2024-05-18T16:00,40.2,15,0.00,0.69,26.6,27.6,0.175,345.3
2024-05-18T17:00,39.3,17,0.00,0.55,23.4,27.6,0.175,211.3
2024-05-18T18:00,38.8,14,0.00,0.38,17.3,27.6,0.174,77.2
2024-05-18T19:00,36.5,16,0.00,0.26,14.0,27.6,0.174,0.0
2024-05-18T20:00,35.8,17,0.00,0.26,15.9,27.6,0.174,0.0
2024-05-18T21:00,33.6,20,0.00,0.17,10.9,27.7,0.174,0.0
2024-05-18T22:00,31.4,23,0.00,0.11,7.7,27.7,0.174,0.0
2024-05-18T23:00,29.7,26,0.00,0.12,8.9,27.7,0.174,0.0
2024-05-19T00:00,28.7,29,0.00,0.13,10.8,27.7,0.174,0.0
2024-05-19T01:00,31.3,25,0.00,0.08,6.2,27.7,0.174,0.0
2024-05-19T02:00,30.9,25,0.00,0.04,3.4,27.7,0.174,0.0
2024-05-19T03:00,30.1,27,0.00,0.03,3.2,27.7,0.174,0.0
2024-05-19T04:00,29.3,28,0.00,0.01,1.4,27.8,0.174,0.0
2024-05-19T05:00,26.7,34,0.00,0.02,2.4,27.8,0.174,0.0
2024-05-19T06:00,31.6,30,0.00,0.25,18.1,27.8,0.174,79.0
2024-05-19T07:00,34.1,27,0.00,0.33,16.5,27.8,0.174,227.0
2024-05-19T08:00,37.3,22,0.00,0.42,12.3,27.8,0.174,415.9
2024-05-19T09:00,40.0,16,0.00,0.58,11.9,27.8,0.174,598.4
2024-05-19T10:00,41.2,14,0.00,0.58,3.9,27.8,0.174,743.3
2024-05-19T11:00,42.4,12,0.00,0.73,7.2,27.8,0.174,836.6
2024-05-19T12:00,43.0,11,0.00,0.89,17.1,27.8,0.174,814.9
2024-05-19T13:00,42.7,12,0.00,0.95,22.3,27.8,0.174,796.9
2024-05-19T14:00,42.5,12,0.00,0.89,21.7,27.9,0.174,706.2
2024-05-19T15:00,42.5,12,0.00,0.81,20.9,27.9,0.174,589.3
2024-05-19T16:00,39.7,16,0.00,0.63,24.2,27.9,0.174,295.4
2024-05-19T17:00,39.2,16,0.00,0.46,16.2,27.9,0.174,215.5
2024-05-19T18:00,38.6,14,0.00,0.36,16.0,27.9,0.174,59.9
2024-05-19T19:00,35.9,16,0.00,0.18,8.7,27.9,0.174,0.0
2024-05-19T20:00,34.2,18,0.00,0.14,8.7,27.9,0.174,0.0
2024-05-19T21:00,32.4,21,0.00,0.12,8.1,28.0,0.174,0.0
